day (cumulative),pm2.5,DEWP,TEMP,PRES,Iws,cbwd,Rain hours,Snow hours
615,163.20833333333334,18.333333333333332,22.875,1005.9583333333334,22.67583333333333,SE,3,0
616,38.208333333333336,15.583333333333334,18.833333333333332,1012.3333333333334,6.349583333333332,NW,4,0
617,21.291666666666668,9.958333333333334,19.458333333333332,1020.0833333333334,7.2637499999999955,NW,0,0
618,21.625,12.875,14.708333333333334,1023.5833333333334,10.95375,NW,18,0
619,43.458333333333336,14.083333333333334,17.625,1019.125,6.409166666666668,['NW' 'cv'],0,0
620,120.58333333333333,14.916666666666666,16.708333333333332,1015.875,11.36125,SE,0,0
621,120.04166666666667,17.833333333333332,20.0,1012.2916666666666,20.889583333333334,SE,0,0
622,155.91666666666666,18.083333333333332,20.791666666666668,1010.0833333333334,3.77875,SE,0,0
623,156.16666666666666,18.041666666666668,21.166666666666668,1009.8333333333334,3.7808333333333333,SE,2,0
624,23.166666666666668,13.041666666666666,19.291666666666668,1014.375,10.432083333333333,NW,3,0
625,17.916666666666668,3.8333333333333335,17.041666666666668,1019.7083333333334,5.977916666666666,['NE' 'NW'],6,0
626,21.5,2.5416666666666665,14.916666666666666,1025.5,8.360416666666664,NW,0,0
627,28.708333333333332,4.833333333333333,15.458333333333334,1023.3333333333334,15.647916666666667,NW,0,0
628,37.0,5.208333333333333,16.666666666666668,1019.2916666666666,13.133749999999997,NW,0,0
629,39.5,5.916666666666667,17.666666666666668,1015.0,6.445416666666664,NW,0,0
630,50.166666666666664,6.416666666666667,18.375,1014.75,12.962916666666663,NW,0,0
631,116.41666666666667,10.416666666666666,18.5,1015.625,8.02625,SE,0,0
632,148.33333333333334,12.375,19.333333333333332,1013.9166666666666,5.642499999999999,SE,0,0
633,260.3333333333333,14.625,18.625,1016.25,3.7762500000000006,SE,0,0
634,217.56521739130434,13.5,19.458333333333332,1017.7916666666666,12.420416666666668,SE,0,0
635,216.54166666666666,13.708333333333334,19.041666666666668,1016.5,10.821666666666667,SE,0,0
636,289.125,16.125,18.291666666666668,1014.2083333333334,2.1170833333333334,cv,0,0
637,58.75,2.375,18.291666666666668,1018.0833333333334,56.75708333333335,NW,0,0
638,25.0,-1.0416666666666667,14.041666666666666,1024.5416666666667,14.172083333333333,NE,0,0
639,41.5,1.0833333333333333,14.708333333333334,1025.125,8.777083333333332,NW,0,0
640,23.666666666666668,-0.5833333333333334,12.916666666666666,1030.5416666666667,4.807916666666668,NW,0,0
641,39.53846153846154,1.375,13.0,1026.8333333333333,14.768749999999999,SE,0,0
642,146.25,7.541666666666667,13.083333333333334,1019.7083333333334,2.6625,SE,0,0
643,146.25,9.958333333333334,16.625,1013.5416666666666,5.94,SE,0,0
644,146.25,1.375,15.375,1018.4583333333334,6.053749999999998,['NE' 'cv'],0,0
645,146.25,8.375,13.791666666666666,1019.1666666666666,7.631666666666667,SE,0,0
646,189.5,11.916666666666666,15.625,1017.875,5.288333333333335,NW,0,0
647,359.4583333333333,14.375,18.791666666666668,1018.4166666666666,7.413749999999999,SE,0,0
648,80.16666666666667,7.5,17.375,1025.0,4.730416666666666,SE,0,0
649,111.375,11.458333333333334,17.541666666666668,1023.4583333333334,6.089583333333333,SE,0,0
650,229.08695652173913,13.208333333333334,17.166666666666668,1017.2083333333334,2.60375,SE,0,0
651,100.04166666666667,11.5,17.208333333333332,1011.4583333333334,7.714166666666667,SE,5,0
652,13.208333333333334,1.5833333333333333,15.708333333333334,1011.0416666666666,21.438750000000002,NW,0,0
653,14.333333333333334,2.9166666666666665,15.416666666666666,1009.2083333333334,86.62833333333334,NW,0,0
654,15.916666666666666,1.125,16.916666666666668,1013.0833333333334,21.784999999999997,NW,0,0
655,30.375,1.3333333333333333,12.083333333333334,1022.5416666666666,3.6679166666666667,cv,0,0
656,91.08333333333333,7.166666666666667,12.125,1024.1666666666667,2.957916666666667,cv,0,0
657,171.75,9.791666666666666,12.458333333333334,1021.7916666666666,6.946666666666665,NW,0,0
658,287.2083333333333,11.666666666666666,13.25,1020.5,2.8662500000000004,cv,1,0
659,252.5,10.75,13.25,1019.7083333333334,2.265416666666667,cv,0,0
660,314.2083333333333,11.375,13.541666666666666,1017.3333333333334,3.2787500000000005,NW,0,0
661,192.04166666666666,6.791666666666667,10.458333333333334,1021.25,10.970416666666667,['NE' 'NW'],9,0
662,16.91304347826087,-2.7916666666666665,7.5,1028.375,5.757500000000001,NW,0,0
663,23.058823529411764,-2.9583333333333335,7.458333333333333,1029.625,7.579166666666666,SE,0,0
664,123.05882352941177,3.5416666666666665,7.458333333333333,1024.5416666666667,1.5445833333333334,cv,1,0
665,205.58333333333334,5.0,8.958333333333334,1023.0416666666666,4.076250000000001,cv,0,0
666,170.56521739130434,3.9583333333333335,9.5,1024.25,2.8833333333333333,cv,0,0
667,231.41666666666666,6.291666666666667,8.708333333333334,1021.5833333333334,8.139583333333334,SE,0,0
668,285.7916666666667,7.375,8.833333333333334,1021.2916666666666,7.564999999999999,SE,0,0
669,246.25,10.916666666666666,12.666666666666666,1022.75,3.4975000000000005,cv,0,0
670,206.4090909090909,11.0,12.916666666666666,1023.25,7.521249999999999,['NW' 'cv'],1,0
671,41.375,2.9583333333333335,10.583333333333334,1027.9166666666667,22.605,NW,0,0
672,67.16666666666667,6.333333333333333,12.25,1026.4166666666667,1.6720833333333338,cv,2,0
673,99.25,7.666666666666667,13.25,1022.9583333333334,3.5937500000000004,NW,2,0
674,29.875,4.5,11.416666666666666,1026.875,17.022916666666664,NW,6,0
675,65.16666666666667,3.125,9.583333333333334,1027.6666666666667,2.643333333333334,['NW' 'cv'],0,0
676,57.458333333333336,1.375,9.0,1027.6666666666667,7.843333333333329,NW,0,0
677,55.375,2.5,11.166666666666666,1026.7916666666667,8.922499999999998,NW,0,0
678,37.208333333333336,-1.6666666666666667,8.041666666666666,1025.375,7.72708333333333,NW,0,0
679,65.91666666666667,-2.7916666666666665,7.208333333333333,1019.2916666666666,8.903749999999995,NW,0,0
680,150.04166666666666,0.7083333333333334,6.291666666666667,1014.875,2.2487500000000007,cv,0,0
681,57.333333333333336,-5.958333333333333,11.083333333333334,1017.9583333333334,23.744583333333328,NW,0,0
682,26.791666666666668,-11.708333333333334,5.375,1025.1666666666667,21.007916666666663,NW,0,0
683,143.04166666666666,-6.625,3.75,1025.4583333333333,1.86,cv,0,0
684,208.25,-0.08333333333333333,4.041666666666667,1026.8333333333333,2.5300000000000002,cv,0,0
685,221.77272727272728,4.0,7.166666666666667,1026.75,3.2766666666666673,NW,0,0
686,121.29166666666667,5.916666666666667,6.916666666666667,1020.75,7.432916666666667,NW,12,0
687,86.16666666666667,4.666666666666667,9.583333333333334,1015.4166666666666,13.508333333333331,NW,3,0
688,23.5,-8.166666666666666,4.333333333333333,1023.5,76.11916666666669,NW,4,0
689,53.083333333333336,-9.333333333333334,0.625,1029.9166666666667,24.66499999999999,NW,0,0
690,137.58333333333334,-4.0,1.5833333333333333,1028.9583333333333,3.9116666666666675,cv,0,0
691,167.20833333333334,-5.916666666666667,4.125,1022.6666666666666,32.76,NW,0,0
692,19.458333333333332,-14.75,0.8333333333333334,1032.0416666666667,162.96916666666664,NW,0,0
693,177.70833333333334,-7.75,-2.4583333333333335,1027.7916666666667,1.5991666666666668,NE,0,0
694,213.33333333333334,-5.75,-0.9583333333333334,1028.2083333333333,6.794166666666662,['NW' 'cv'],0,0
695,247.08333333333334,-4.041666666666667,1.5,1021.3333333333334,12.183333333333335,NW,0,0
696,225.79166666666666,-3.1666666666666665,2.7083333333333335,1020.7916666666666,6.315416666666664,NW,0,0
697,138.625,-2.3333333333333335,4.875,1025.8333333333333,13.094583333333333,NW,0,0
698,63.625,-8.333333333333334,1.9166666666666667,1033.2916666666667,4.657083333333334,SE,0,0
699,99.04347826086956,-11.041666666666666,0.7083333333333334,1037.375,5.548333333333332,NW,0,0
700,158.04166666666666,-7.416666666666667,-1.8333333333333333,1031.4166666666667,2.6962500000000005,cv,0,0
701,320.625,-2.0416666666666665,-1.0416666666666667,1023.4166666666666,2.5108333333333333,SE,0,7
702,125.5,-7.041666666666667,-0.5833333333333334,1025.75,5.272083333333334,NW,0,0
703,259.2916666666667,-4.541666666666667,-2.2083333333333335,1028.7916666666667,4.040416666666667,SE,0,0
704,320.4583333333333,-1.875,-1.3333333333333333,1031.7916666666667,2.379166666666667,cv,0,3
705,239.29166666666666,-0.5,0.2916666666666667,1031.1666666666667,5.271250000000001,NW,0,6
706,127.58333333333333,-6.916666666666667,0.9166666666666666,1033.4166666666667,37.58958333333334,NW,0,4
707,11.041666666666666,-17.458333333333332,-3.75,1039.7083333333333,84.64708333333333,NW,0,0
708,18.208333333333332,-16.666666666666668,-3.625,1036.9166666666667,63.715,NW,0,0
709,34.291666666666664,-14.0,0.125,1029.0,111.82958333333335,NW,0,0
710,84.66666666666667,-9.583333333333334,2.125,1026.0833333333333,17.767916666666668,NW,0,0
711,48.083333333333336,-7.833333333333333,1.6666666666666667,1029.625,10.879166666666668,SE,0,0
712,159.66666666666666,-2.2083333333333335,0.375,1024.5833333333333,3.4787500000000002,cv,0,0
713,14.458333333333334,-17.25,-1.7916666666666667,1033.25,113.11249999999997,NW,0,0
714,14.541666666666666,-18.916666666666668,-4.375,1036.625,84.68291666666666,NW,0,0
715,23.041666666666668,-21.583333333333332,-6.208333333333333,1038.4583333333333,154.30166666666668,NW,0,0
716,106.95833333333333,-17.166666666666668,-5.791666666666667,1033.5416666666667,5.7025,NW,0,0
717,54.083333333333336,-17.583333333333332,-3.0416666666666665,1033.2083333333333,10.763749999999996,NW,0,0
718,57.75,-18.416666666666668,-2.3333333333333335,1031.0416666666667,4.690000000000001,NW,0,0
719,87.91666666666667,-15.083333333333334,-2.75,1028.75,10.097499999999998,NW,0,0
720,24.52173913043478,-17.958333333333332,-1.9583333333333333,1029.7916666666667,37.787083333333335,NW,0,0
721,27.25,-17.666666666666668,-2.125,1031.9583333333333,31.679999999999996,NW,0,0
722,58.125,-15.208333333333334,-2.4583333333333335,1026.3333333333333,12.013333333333334,NW,0,0
723,39.416666666666664,-15.875,-1.9166666666666667,1027.4583333333333,14.00666666666667,NW,0,0
724,86.79166666666667,-14.125,-3.5833333333333335,1032.0416666666667,2.73875,NW,0,0
725,135.41666666666666,-12.208333333333334,-4.916666666666667,1036.0833333333333,2.8470833333333334,NE,0,0
726,198.625,-10.291666666666666,-4.166666666666667,1030.9166666666667,6.018749999999996,NW,0,0
727,171.79166666666666,-9.666666666666666,-2.625,1031.5,14.3775,SE,0,0
728,61.375,-10.583333333333334,-4.708333333333333,1037.9583333333333,22.581249999999997,SE,0,3
729,132.79166666666666,-8.75,-4.083333333333333,1033.5416666666667,5.585833333333334,cv,0,0
730,159.0,-11.791666666666666,-3.6666666666666665,1029.0,11.083333333333334,NW,0,0
732,78.95833333333333,-14.958333333333334,-3.375,1033.0,14.15333333333333,NE,0,0
733,67.58333333333333,-13.25,-2.7083333333333335,1028.875,33.84583333333334,NW,0,0
734,14.791666666666666,-19.458333333333332,-3.9166666666666665,1032.375,220.14666666666665,NW,0,0
735,30.666666666666668,-19.541666666666668,-4.458333333333333,1034.2083333333333,88.25166666666667,NW,0,0
736,113.08333333333333,-17.458333333333332,-6.125,1029.2083333333333,5.215416666666668,['NW' 'cv'],0,0
737,119.5,-13.541666666666666,-5.375,1037.0833333333333,13.006666666666666,SE,0,0
738,112.75,-7.166666666666667,-4.5,1037.875,22.904583333333324,SE,0,18
739,165.54166666666666,-7.833333333333333,-4.125,1032.7083333333333,3.7983333333333325,cv,0,0
740,173.54166666666666,-11.625,-5.291666666666667,1031.5416666666667,4.7650000000000015,NW,0,0
741,246.33333333333334,-13.25,-3.625,1033.2916666666667,26.135,NW,0,0
742,50.916666666666664,-16.791666666666668,-5.458333333333333,1036.875,11.360833333333332,SE,0,0
743,155.25,-14.791666666666666,-5.166666666666667,1026.25,4.990416666666667,NW,0,0
744,59.208333333333336,-13.875,-2.375,1027.375,19.96833333333333,NW,0,0
745,92.0,-14.958333333333334,-2.75,1025.8333333333333,4.674166666666667,NW,0,0
746,327.25,-12.333333333333334,-3.875,1023.3333333333334,2.195416666666667,['NW' 'cv'],0,0
747,327.25,-9.75,-4.666666666666667,1020.75,3.4829166666666684,NW,0,0
748,327.25,-7.0,-2.0833333333333335,1022.5416666666666,2.25125,cv,0,0
749,397.9583333333333,-6.416666666666667,-2.8333333333333335,1025.5833333333333,6.1791666666666645,['NW' 'cv'],0,0
750,426.7916666666667,-6.666666666666667,-2.4166666666666665,1028.75,3.6233333333333344,NW,0,0
751,58.666666666666664,-18.875,-3.4583333333333335,1035.0416666666667,59.28833333333333,NE,0,0
752,15.458333333333334,-25.708333333333332,-8.291666666666666,1037.25,71.3875,NE,0,0
753,48.041666666666664,-24.833333333333332,-9.291666666666666,1034.7916666666667,8.084166666666663,NW,0,0
754,199.875,-23.083333333333332,-8.291666666666666,1028.7083333333333,22.501666666666665,NW,0,0
755,21.375,-22.458333333333332,-5.833333333333333,1027.625,26.94749999999999,NW,0,0
756,61.5,-20.541666666666668,-6.25,1022.9166666666666,6.384583333333333,NW,0,0
757,109.75,-17.916666666666668,-5.541666666666667,1020.7916666666666,3.3704166666666673,cv,0,0
758,73.625,-17.625,-3.875,1026.625,8.324583333333335,SE,0,0
759,86.75,-10.458333333333334,-5.375,1030.3333333333333,2.6570833333333335,cv,0,2
760,46.583333333333336,-18.833333333333332,-4.916666666666667,1033.8333333333333,6.070416666666667,NE,0,0
761,117.91666666666667,-10.458333333333334,-6.416666666666667,1030.6666666666667,7.91333333333333,SE,0,10
762,76.375,-18.333333333333332,-4.833333333333333,1024.9166666666667,31.99875,NE,0,0
763,18.541666666666668,-25.625,-8.625,1035.7916666666667,14.694999999999999,NE,0,0
764,28.208333333333332,-24.375,-7.375,1036.75,24.61583333333333,NW,0,0
765,71.04166666666667,-23.166666666666668,-6.041666666666667,1025.0416666666667,13.689166666666667,NW,0,0
766,35.25,-22.541666666666668,-3.5833333333333335,1026.0,9.573333333333332,NE,0,0
767,127.875,-13.583333333333334,-1.875,1019.0,3.612083333333333,SE,0,0
768,79.79166666666667,-21.375,-4.541666666666667,1026.5,98.73291666666667,NW,0,0
769,18.041666666666668,-25.375,-7.208333333333333,1031.375,127.89666666666666,NW,0,0
770,14.833333333333334,-22.916666666666668,-4.541666666666667,1026.5833333333333,54.68125000000001,NW,0,0
771,47.541666666666664,-19.666666666666668,-4.0,1025.875,7.357916666666665,NW,0,0
772,25.708333333333332,-20.916666666666668,-1.0,1028.9583333333333,25.075833333333332,SE,0,0
773,87.79166666666667,-19.0,-2.3333333333333335,1027.2916666666667,12.349166666666667,SE,0,0
774,106.54166666666667,-9.25,-3.25,1027.0416666666667,4.429166666666668,cv,0,0
775,203.54166666666666,-9.5,-2.0416666666666665,1022.9166666666666,3.8725000000000005,NW,0,0
776,112.79166666666667,-17.333333333333332,-1.375,1026.75,6.721666666666667,NW,0,0
777,112.04166666666667,-10.833333333333334,-3.25,1028.75,5.307916666666668,SE,0,0
778,13.583333333333334,-20.416666666666668,-2.0833333333333335,1029.8333333333333,72.73833333333333,NW,0,0
779,13.75,-21.833333333333332,-4.0,1032.5416666666667,229.6025,NW,0,0
780,32.416666666666664,-21.333333333333332,-2.875,1031.0833333333333,40.34374999999999,NW,0,0
781,70.04166666666667,-19.958333333333332,-1.75,1024.0833333333333,4.6554166666666665,NW,0,0
782,145.08333333333334,-16.5,-1.0833333333333333,1020.5833333333334,6.7058333333333335,SE,0,0
783,117.33333333333333,-10.833333333333334,-0.9583333333333334,1020.0833333333334,3.9304166666666673,cv,0,0
784,167.79166666666666,-5.583333333333333,0.7083333333333334,1015.5833333333334,4.4870833333333335,NW,0,0
785,23.458333333333332,-16.25,0.041666666666666664,1026.0,15.405416666666667,NE,0,0
786,96.04166666666667,-11.041666666666666,-0.4166666666666667,1024.0833333333333,12.200416666666664,SE,0,0
787,22.583333333333332,-18.791666666666668,-0.7083333333333334,1030.7916666666667,37.36124999999999,NW,0,0
788,58.916666666666664,-17.0,-0.16666666666666666,1028.7916666666667,6.093333333333333,NW,0,0
789,189.95833333333334,-9.333333333333334,-0.3333333333333333,1024.5416666666667,10.092916666666666,SE,0,0
790,208.58333333333334,-8.375,0.8333333333333334,1020.4583333333334,13.688333333333333,SE,0,0
791,221.11111111111111,-6.375,1.0,1020.4583333333334,6.443749999999999,SE,0,0
792,253.16666666666666,-3.0833333333333335,0.8333333333333334,1023.4583333333334,3.4812500000000006,cv,5,0
793,127.16666666666667,-0.6666666666666666,0.6666666666666666,1027.2083333333333,15.21958333333333,SE,6,12
794,94.0909090909091,-5.875,0.3333333333333333,1028.5416666666667,29.727500000000006,SE,0,0
795,127.875,-7.916666666666667,0.5,1022.0416666666666,6.66333333333333,cv,0,0
796,172.625,-6.333333333333333,-0.4583333333333333,1013.625,4.005833333333333,NW,0,0
797,21.25,-14.833333333333334,4.75,1015.875,95.03833333333331,NW,0,0
798,20.0,-14.791666666666666,4.833333333333333,1021.7916666666666,45.24458333333333,NW,0,0
799,17.333333333333332,-19.875,-0.5,1029.8333333333333,21.290416666666662,NE,0,0
800,90.125,-11.125,-0.041666666666666664,1026.5416666666667,14.47125,SE,0,0
801,39.25,-16.208333333333332,0.6666666666666666,1026.4166666666667,65.63666666666666,NW,0,0
802,20.916666666666668,-21.916666666666668,0.125,1032.7916666666667,172.15416666666667,NW,0,0
803,71.95833333333333,-16.833333333333332,1.2083333333333333,1026.625,7.488333333333332,SE,0,0
804,116.45833333333333,-12.5,4.833333333333333,1019.5416666666666,9.572083333333333,SE,0,0
805,29.956521739130434,-15.833333333333334,6.666666666666667,1024.875,19.220416666666665,SE,0,0
806,96.58333333333333,-7.25,3.7916666666666665,1023.9166666666666,11.86458333333333,SE,1,0
807,269.75,3.3333333333333335,6.0,1013.0833333333334,7.173333333333333,SE,4,0
808,202.625,2.9583333333333335,3.25,1013.5416666666666,20.749583333333334,SE,5,1
809,44.083333333333336,-4.416666666666667,1.625,1026.2916666666667,14.530000000000001,NE,0,6
810,99.45833333333333,-2.5416666666666665,3.125,1025.5833333333333,5.473333333333333,SE,0,0
811,132.95833333333334,-2.4583333333333335,4.75,1023.9583333333334,12.905,SE,0,0
812,275.125,1.125,5.708333333333333,1019.9583333333334,14.376249999999999,SE,0,0
813,172.75,-1.1666666666666667,8.083333333333334,1021.3333333333334,12.28875,SE,0,0
814,31.916666666666668,-6.041666666666667,7.166666666666667,1015.2083333333334,49.730833333333344,NW,3,0
815,18.708333333333332,-12.25,9.375,1018.7916666666666,62.05875000000001,NW,0,0
816,40.416666666666664,-9.958333333333334,8.375,1023.0,9.385833333333332,SE,0,0
817,153.625,-3.7916666666666665,9.208333333333334,1018.7083333333334,3.575416666666667,SE,0,0
818,116.91666666666667,-5.708333333333333,13.791666666666666,1020.0833333333334,18.553749999999997,NW,0,0
819,49.166666666666664,-5.625,14.291666666666666,1023.4583333333334,25.985,SE,0,0
820,47.75,-6.0,15.291666666666666,1013.7916666666666,38.98208333333334,NW,2,0
821,15.791666666666666,-13.666666666666666,10.166666666666666,1021.375,210.72208333333336,NW,0,0
822,26.541666666666668,-13.875,8.833333333333334,1019.0833333333334,17.115416666666665,SE,0,0
823,57.041666666666664,-7.166666666666667,7.375,1017.0416666666666,34.41916666666667,SE,0,0
824,42.25,-6.458333333333333,8.375,1015.4166666666666,7.133749999999999,SE,0,0
825,21.291666666666668,-14.125,12.625,1015.4583333333334,25.164999999999996,NW,0,0
826,16.625,-14.333333333333334,15.208333333333334,1011.25,45.22375,NW,0,0
827,16.375,-13.25,13.666666666666666,1015.7083333333334,94.93416666666667,NW,0,0
828,29.625,-6.416666666666667,13.458333333333334,1017.3333333333334,7.916250000000001,SE,0,0
829,74.0,-5.25,10.875,1015.875,6.964999999999997,SE,0,0
830,54.041666666666664,-11.5,17.791666666666668,1014.375,40.477500000000006,NW,0,0
831,123.08333333333333,0.9166666666666666,18.208333333333332,1012.375,28.022083333333338,SE,0,0
832,63.708333333333336,8.333333333333334,17.916666666666668,1009.0,33.3825,SE,2,0
833,19.25,-8.0,14.791666666666666,1014.875,31.16208333333334,NW,0,0
834,32.25,-7.583333333333333,18.666666666666668,1008.2083333333334,18.84875,NW,0,0
835,54.291666666666664,0.041666666666666664,18.666666666666668,1007.0833333333334,23.992916666666662,SE,0,0
836,58.875,-0.125,21.375,1005.2083333333334,33.32041666666666,SE,0,0
837,74.45833333333333,3.75,19.041666666666668,1008.0833333333334,27.361666666666665,SE,0,0
838,32.458333333333336,-4.125,15.916666666666666,1016.9583333333334,15.88791666666667,SE,0,0
839,120.91666666666667,4.791666666666667,18.25,1008.7083333333334,43.002500000000005,SE,0,0
840,157.79166666666666,12.125,18.125,1007.875,63.38708333333336,SE,4,0
841,110.875,10.0,14.0,1011.875,7.190416666666665,SE,5,0
842,145.91666666666666,11.666666666666666,13.375,1016.25,14.63375,SE,5,0
843,167.0,10.666666666666666,13.416666666666666,1011.0416666666666,7.542083333333335,SE,6,0
844,167.33333333333334,11.166666666666666,16.625,1003.5,7.731249999999999,SE,0,0
845,251.91666666666666,13.875,18.958333333333332,1002.75,6.594583333333333,SE,0,0
846,97.875,13.708333333333334,15.583333333333334,1005.4166666666666,25.161666666666672,NW,13,0
847,19.541666666666668,-3.0833333333333335,14.458333333333334,1007.75,113.54750000000001,NW,0,0
848,73.45833333333333,3.9166666666666665,13.666666666666666,1002.125,3.5004166666666667,SE,0,0
849,78.91304347826087,-2.6666666666666665,18.25,1000.3333333333334,61.25416666666667,NW,0,0
850,110.20833333333333,-7.916666666666667,15.083333333333334,1011.9583333333334,15.438333333333333,SE,0,0
851,179.54166666666666,0.875,15.0,1012.0416666666666,15.014166666666666,SE,0,0
852,174.29166666666666,11.666666666666666,15.458333333333334,1009.7083333333334,6.351249999999998,SE,0,0
853,184.125,12.125,18.541666666666668,1011.7916666666666,19.1125,SE,0,0
854,98.45833333333333,9.5,21.875,1007.7916666666666,5.175416666666666,SE,0,0
855,71.16666666666667,8.041666666666666,23.666666666666668,1007.625,6.760416666666667,NW,0,0
856,118.56521739130434,11.375,24.083333333333332,1006.4166666666666,9.125416666666666,SE,0,0
857,96.20833333333333,3.8333333333333335,23.5,1009.125,10.224583333333333,['SE' 'cv'],0,0
858,106.16666666666667,8.708333333333334,22.375,1004.2083333333334,19.350416666666668,SE,0,0
859,87.20833333333333,5.75,21.25,1004.25,4.5254166666666675,SE,0,0
860,83.79166666666667,6.166666666666667,22.541666666666668,1007.5833333333334,7.28625,SE,0,0
861,110.375,7.291666666666667,21.208333333333332,1012.6666666666666,15.722500000000002,SE,0,0
862,177.25,12.583333333333334,22.875,1010.8333333333334,9.650833333333333,SE,0,0
863,157.625,14.208333333333334,19.5,1011.3333333333334,8.084166666666663,SE,7,0
864,104.875,12.541666666666666,18.333333333333332,1010.2083333333334,10.297083333333333,SE,12,0
865,136.70833333333334,13.125,18.041666666666668,1007.375,64.85416666666667,SE,2,0
866,46.375,-0.08333333333333333,19.125,1007.75,22.247500000000002,NW,0,0
867,33.875,-2.0416666666666665,20.25,1004.9583333333334,43.42208333333334,NW,0,0
868,28.375,-0.875,22.583333333333332,1002.5,83.50500000000001,NW,0,0
869,56.125,6.5,22.041666666666668,1005.5,41.32499999999999,SE,0,0
870,92.16666666666667,11.416666666666666,22.791666666666668,1006.5833333333334,5.998333333333334,SE,0,0
871,155.65,16.833333333333332,24.916666666666668,1008.125,11.015416666666665,SE,2,0
872,145.16666666666666,15.708333333333334,20.333333333333332,1014.0416666666666,9.855416666666665,SE,1,0
873,145.16666666666666,15.708333333333334,21.333333333333332,1014.125,7.2266666666666675,SE,0,0
874,90.125,14.541666666666666,23.916666666666668,1009.9166666666666,18.825833333333332,SE,0,0
875,32.958333333333336,1.3333333333333333,23.0,1010.9166666666666,11.06333333333333,NE,0,0
876,35.18181818181818,1.75,21.708333333333332,1010.6666666666666,4.060000000000001,NW,0,0
877,53.833333333333336,5.916666666666667,21.708333333333332,1009.375,7.1862499999999985,SE,0,0
878,80.54166666666667,9.208333333333334,24.0,1004.8333333333334,19.431666666666665,SE,0,0
879,114.20833333333333,12.791666666666666,24.25,1006.5833333333334,28.81583333333333,SE,0,0
880,128.3181818181818,13.125,25.791666666666668,1011.4583333333334,11.736249999999998,SE,0,0
881,70.625,13.208333333333334,22.791666666666668,1011.0,21.4975,SE,4,0
882,13.5,6.25,20.916666666666668,1015.7083333333334,9.179999999999996,NW,0,0
883,65.70833333333333,9.75,19.541666666666668,1016.9583333333334,6.350833333333331,SE,2,0
884,76.58333333333333,14.041666666666666,18.833333333333332,1012.75,6.6116666666666655,SE,3,0
885,126.41666666666667,14.666666666666666,22.041666666666668,1009.75,22.616249999999997,SE,0,0
886,167.16666666666666,18.541666666666668,21.25,1005.5416666666666,14.830416666666666,SE,4,0
887,114.16666666666667,15.833333333333334,24.208333333333332,1004.1666666666666,13.557083333333333,SE,0,0
888,59.5,12.375,27.0,1003.75,11.547083333333333,SE,0,0
889,148.95833333333334,15.458333333333334,24.958333333333332,1001.1666666666666,12.889999999999999,SE,0,0
890,64.54166666666667,15.125,25.958333333333332,999.5833333333334,6.889166666666665,['SE' 'cv'],0,0
891,73.5,15.291666666666666,26.791666666666668,999.75,15.345416666666667,SE,2,0
892,111.875,18.583333333333332,24.5,998.1666666666666,16.762500000000003,SE,2,0
893,13.125,6.458333333333333,23.5,1000.4583333333334,7.952499999999998,NW,2,0
894,28.416666666666668,6.291666666666667,24.833333333333332,996.9583333333334,6.182083333333332,SE,0,0
895,22.333333333333332,9.166666666666666,24.291666666666668,996.5416666666666,6.352916666666668,NE,0,0
896,69.875,13.541666666666666,22.291666666666668,999.875,7.543749999999998,NE,3,0
897,10.041666666666666,13.125,21.875,1004.0,10.132499999999997,NW,0,0
898,10.777777777777779,11.75,23.625,1006.3333333333334,8.738750000000001,NW,0,0
899,24.291666666666668,12.583333333333334,25.75,1004.4583333333334,14.176249999999998,NW,1,0
900,75.91666666666667,13.875,28.583333333333332,1001.8333333333334,8.623749999999998,SE,0,0
901,174.375,16.375,27.75,1001.9166666666666,8.9025,SE,0,0
902,182.82608695652175,18.666666666666668,25.541666666666668,1000.7916666666666,18.273749999999996,SE,4,0
903,180.69565217391303,18.791666666666668,25.75,1002.3333333333334,12.72,SE,0,0
904,183.0,19.125,26.125,1003.6666666666666,7.895833333333335,SE,2,0
905,105.1304347826087,19.916666666666668,23.75,1003.875,21.622083333333336,SE,3,0
906,165.625,20.75,24.083333333333332,1002.25,5.6258333333333335,SE,2,0
907,163.52173913043478,21.5,23.25,1002.2083333333334,11.398749999999998,SE,5,0
908,90.75,20.791666666666668,23.458333333333332,1005.75,14.657499999999999,SE,8,0
909,109.83333333333333,20.75,24.333333333333332,1009.7916666666666,16.59708333333333,SE,1,0
910,68.875,18.833333333333332,24.458333333333332,1012.0416666666666,11.158333333333333,SE,0,0
911,113.125,20.0,21.708333333333332,1009.6666666666666,11.235,SE,9,0
912,84.04347826086956,20.708333333333332,22.166666666666668,1004.5833333333334,3.6149999999999998,SE,12,0
913,70.45833333333333,19.625,27.458333333333332,1002.9583333333334,7.225833333333334,SE,0,0
914,132.13636363636363,23.291666666666668,28.666666666666668,998.9166666666666,15.33375,SE,0,0
915,42.52173913043478,14.916666666666666,29.708333333333332,998.1666666666666,6.984583333333334,SE,0,0
916,32.95652173913044,16.875,29.0,996.2916666666666,7.955416666666667,SE,0,0
917,87.3913043478261,18.291666666666668,27.708333333333332,1000.5833333333334,14.939583333333331,SE,0,0
918,97.08333333333333,20.833333333333332,24.458333333333332,1002.9583333333334,10.618333333333334,SE,2,0
919,119.125,21.75,23.666666666666668,1002.5,2.8854166666666665,cv,2,0
